鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
南區,房地(土地+建物)+車位,臺中市南區忠明南路９３８號六樓之二,20.94,都市：其他:第三種住宅區。,,,1100915,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021108,203.35,2,2,2,有,有,16800000,82616,坡道機械,29.78,0,,RPWOMLOKIIGGFAB47DA,101.56,13.96,0.0,有,
西區,房地(土地+建物)+車位,臺中市西區大墩十街６１號１０樓之４,11.93,都市：其他:第二種住宅區,,,1101008,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840119,119.05,3,2,2,有,有,9600000,80638,坡道機械,0.0,0,,RPRPMLPLIIGGFAB27DA,69.03,12.38,0.0,有,
西區,房地(土地+建物)+車位,臺中市西區向上路一段４６２號３樓之２,16.91,都市：其他:第二種住宅區,,,1101021,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861205,162.16,4,2,2,有,有,10680000,65861,坡道機械,0.0,0,,RPXPMLRLIIGGFAB08DA,100.85,11.59,0.0,有,
東區,房地(土地+建物),臺中市東區進化路２３９號１５樓之５,15.71,都市：其他:第二種住宅區,,,1100920,土地1建物1車位0,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880519,120.68,3,2,2,有,有,6400000,53033,,0.0,0,,RPWPMLMJJIGGFAB37DA,72.04,8.29,0.0,有,
東區,房地(土地+建物)+車位,臺中市東區一心街４００號二樓之１,26.2,都市：其他:第一種商業區,,,1101004,土地1建物1車位2,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060922,220.20999999999998,3,2,2,有,有,12000000,54493,坡道平面,50.94,0,親友、員工、共有人或其他特殊關係間之交易；,RPPQMLMJJIGGFAB76DA,103.73,11.6,0.0,有,0078
南區,房地(土地+建物),臺中市南區復興路３段２巷１弄５號,67.6,都市：其他:第一種商業區,,,1101028,土地1建物1車位0,全,四層,透天厝,其他,鋼筋混凝土造,0761205,236.78,6,3,4,有,有,18500000,78132,,0.0,0,,RPVNMLLMIIGGFAB17DA,216.33,20.45,0.0,無,
南區,房地(土地+建物),臺中市南區忠明南路８１９號１２樓之７,5.56,都市：其他:第一種商業區,,,1100829,土地2建物1車位0,十二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931224,80.89,2,2,1,有,有,6250000,77265,,0.0,0,,RPVNMLLJJIGGFAB96DA,55.7,4.24,0.0,有,
南區,房地(土地+建物),臺中市南區大慶街二段７巷１９號８樓,8.22,都市：其他:第三種住宅區。,,,1101020,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820524,69.72,2,1,1,有,有,3700000,53069,,0.0,0,,RPQOMLMJJIGGFAB66DA,43.04,10.28,0.0,有,
東區,房地(土地+建物),臺中市東區東門路５巷５１號,211.0,都市：其他:第三種住宅區。,,,1100930,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1080321,303.18,4,2,5,有,無,37200000,122699,,0.0,0,,RPRPMLSJJIGGFAB47DA,280.43,22.75,0.0,無,
西區,房地(土地+建物),臺中市西區精誠二十街４２之１號,118.0,都市：其他:第二種住宅區,,,1100929,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0761216,177.22,4,2,3,有,無,29080000,164090,,0.0,0,,RPTOMLKKJIGGFAB86DA,150.62,26.6,0.0,無,
中區,房地(土地+建物),臺中市中區自由路２段３５巷３號底層之１,43.15,都市：其他:第一種商業區,,,1101024,土地3建物1車位0,地下層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0741214,267.47,0,0,1,有,無,6642800,24836,,0.0,0,,RPXOMLKKJIGGFAB27DA,261.12,0.0,0.0,無,
西區,房地(土地+建物),臺中市西區昇平街７３號,77.0,都市：其他:第二種住宅區,,,1100918,土地2建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0560510,111.72,3,2,2,有,無,4100000,36699,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSPMLKKJIGGFAB86DA,111.72,0.0,0.0,無,
中區,房地(土地+建物),臺中市中區民族路１１０號５樓之３,4.74,都市：其他:第一種商業區,,,1101005,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760826,39.54,1,0,1,有,有,1850000,46788,,0.0,0,,RPPNMLLKJIGGFAB09DA,25.33,0.0,0.0,有,0079
西區,房地(土地+建物)+車位,臺中市西區精誠１８街３５號７樓之１,17.16,都市：其他:第二種住宅區,,,1101008,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831018,182.10999999999999,5,2,2,有,有,12750000,70013,升降機械,0.0,0,,RPROMLTJJIGGFAB47DA,126.23,16.0,0.0,有,
南區,房地(土地+建物),臺中市南區五權南路２０２號十一樓之二,8.05,都市：其他:第二種住宅區,,,1100922,土地2建物1車位0,十一層,十四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0970730,67.5,2,2,2,有,無,5800000,85926,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLTJJIGGFAB67DA,39.14,6.46,0.0,無,
西區,房地(土地+建物),臺中市西區大墩十二街４１號,78.0,都市：其他:第二種住宅區,,,1100918,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0760114,190.56,4,2,3,有,無,24300000,127519,,0.0,0,,RPPNMLTJJIGGFAB17DA,170.11,20.45,0.0,無,
北區,房地(土地+建物),臺中市北區館前路５５號三樓之８,10.56,都市：其他:第三種商業區,,,1100924,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670605,59.04,0,0,0,無,無,4160000,70461,,0.0,0,買賣總價新台幣416萬元整，土地價額新台幣330萬元整，建物價額新台幣86萬元整。,RPSPMLLJIIGGFBB86DA,51.57,0.0,0.0,有,
北區,房地(土地+建物)+車位,臺中市北區英士路２８號二樓之１７,14.98,都市：其他:第一種商業區,,,1100725,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980902,132.7,2,2,1,有,有,8800000,72013,坡道平面,31.33,1500000,陽台外推；其他增建；,RPVNMLPLPHGGFBB18DA,57.75,9.86,0.0,有,
北區,房地(土地+建物)+車位,臺中市北區文心路四段１９０號４樓之１,8.34,都市：其他:第二種住宅區,,,1101007,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951225,91.84,1,1,1,有,有,6580000,79149,坡道機械,21.34,1000000,陽台外推；,RPQOMLRJIIGGFBB17DA,42.95,7.12,0.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德十六路１８２號三樓之７,14.9,都市：其他:第三種住宅區。,,,1101004,土地2建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081122,124.31,2,2,1,有,有,11700000,115081,坡道平面,33.07,1200000,含租約；,RPOPMLOJIIGGFBB76DA,56.09,5.04,0.0,有,0080
北屯區,房地(土地+建物),臺中市北屯區松竹路二段１０７巷６１號,42.25,都市：其他:第二種住宅區,,,1100921,土地1建物3車位0,一層，騎樓，夾層,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0820521,237.51999999999998,0,2,2,有,有,14500000,61047,,0.0,0,夾層；其他增建；,RPXOMLSJIIGGFBB97DA,123.67,13.72,0.0,有,0081
北屯區,房地(土地+建物),臺中市北屯區遼陽四街８５之１號６樓,11.49,都市：其他:第二種住宅區,,,1101004,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791015,68.39,2,2,1,有,有,5500000,80433,,0.0,0,,RPPNMLNKIIGGFBB66DA,48.14,9.76,0.0,有,
北區,房地(土地+建物),臺中市北區原子街１６２號４樓之１６,3.96,都市：其他:第一種商業區,,,1101003,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801114,30.42,1,0,1,有,有,1800000,59172,,0.0,0,,RPWPMLTLIIGGFBB28DA,20.53,1.07,0.0,有,0082
北屯區,房地(土地+建物)+車位,臺中市北屯區昌平路一段２１巷２８號十一樓之３,14.62,都市：其他:第二種商業區,,,1100925,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100611,100.66999999999999,2,2,1,有,有,9200000,91388,坡道機械,18.41,0,,RPWUMLTLIIGGFBB78DA,48.95,6.24,0.0,有,0083
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德十路一段３７３號十八樓之１,35.69,都市：其他:第三種住宅區。,,,1101009,土地1建物1車位2,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060617,301.52,4,2,2,有,有,33360000,110639,坡道平面,51.06,0,,RPQUMLLJJIGGFBB27DA,151.34,19.48,0.0,有,0084
北屯區,土地,北屯段524-61地號,12.0,,,,1101022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,558000,46500,,0.0,0,,RPRPMLQLIIGGFBB47DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺中市北區漢口路四段１０２號５樓之１　　,2.04,都市：其他:第二種住宅區,,,1101005,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850716,28.699999999999996,1,1,1,有,有,2350000,81882,,0.0,0,,RPVSMLPLIIGGFBB08DA,15.49,2.84,0.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段９９７號５樓之１,7.12,都市：其他:第三種住宅區。,,,1101008,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910807,119.43,2,2,1,有,有,8650000,72427,坡道平面,26.41,0,陽台外推；夾層；,RPPNMLQLIIGGFBB07DA,58.88,9.96,0.0,有,
北區,房地(土地+建物),臺中市北區山西路二段２９號,33.62,都市：其他:第二種住宅區,,,1101017,土地1建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0730221,103.33,2,1,3,有,無,9550000,92422,,0.0,0,其他增建；,RPQQMLKLIIGGFBB86DA,92.5,1.91,0.0,無,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富一街２０２之３號,17.85,都市：其他:第二之一種住宅區,,,1101006,土地1建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091030,113.87,0,0,0,無,有,10410000,91420,坡道平面,23.91,0,,RPWNMLMLIIGGFBB37DA,60.39,0.0,0.0,有,0085
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富六街２１號三樓之３,18.04,都市：其他:第二之一種住宅區,,,1101021,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100805,121.91,2,2,1,有,有,9800000,80387,坡道平面,28.32,0,,RPXNMLMLIIGGFBB47DA,53.4,9.42,0.0,有,0086
北屯區,房地(土地+建物)+車位,臺中市北屯區中清路二段４１５巷１００號四樓之１,26.21,都市：其他:第二種住宅區,,,1101013,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020609,131.61,2,2,1,有,有,9800000,74462,坡道平面,30.59,0,陽台外推；,RPQNMLOJJIGGFBB86DA,59.45,7.94,0.0,有,
北區,房地(土地+建物),臺中市北區興進路２１８巷３６號三樓,25.19,都市：其他:第二之一種商業區,,,1101016,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701118,76.14,4,2,2,有,無,4560000,59890,,0.0,0,,RPUVNLTJJIGGFBB68DA,76.14,0.0,0.0,無,
北屯區,房地(土地+建物)+車位,臺中市北屯區建和路二段３０３號十一樓之３,22.31,都市：其他:第二種商業區,,,1100907,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090916,236.13,4,2,2,有,有,19680000,83344,坡道平面,53.0,0,,RPVWNLTJJIGGFBB88DA,108.76,13.87,0.0,有,
北區,土地,賴厝段201-138地號,3.0,,,,1101014,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,367080,122360,,0.0,0,,RPRSNLTJJIGGFBB08DA,0.0,0.0,0.0,無,
北區,土地,賴厝段201-136地號,3.0,,,,1101014,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,367080,122360,,0.0,0,,RPSSNLTJJIGGFBB18DA,0.0,0.0,0.0,無,
北屯區,房地(土地+建物)+車位,臺中市北屯區柳陽西街８８號二樓之６,11.8,都市：其他:第二種住宅區,,,1101004,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010814,117.78,2,2,1,有,有,9800000,83206,坡道機械,0.0,0,,RPOUNLTJJIGGFBB97DA,60.11,11.13,0.0,有,
北區,房地(土地+建物),臺中市北區柳川西路四段１號７樓２５號,2.32,都市：其他:第二種商業區,,,1101026,土地6建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740713,24.63,1,1,1,有,有,1820000,73894,,0.0,0,,RPRPMLSJJIGGFBB57DA,20.43,2.82,0.0,有,0087
北屯區,房地(土地+建物)+車位,臺中市北屯區祥順路一段４３１號十三樓之５,22.04,都市：其他:第三種住宅區。,,,1100926,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061123,173.72,3,2,2,有,有,13500000,77711,坡道平面,20.63,0,,RPXONLSJJIGGFBB18DA,87.34,16.75,0.0,有,0088
北屯區,房地(土地+建物),臺中市北屯區大連路三段１８７號４樓,22.37,都市：其他:第二種住宅區,,,1101013,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830330,130.08,3,2,2,有,有,8500000,65344,,0.0,0,,RPQNMLPJJIGGFBB96DA,96.02,10.93,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路６７之２號十樓之１,11.24,都市：其他:第六種住宅區,,,1100915,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960907,108.83,2,2,1,有,有,7000000,64320,坡道平面,20.99,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPTPMLRLRHGGFCB68DA,47.27,14.24,0.0,有,
西屯區,房地(土地+建物),臺中市西屯區中清路二段１２５０巷１１９號,73.83,都市：其他:第二種住宅區,,,1100917,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1100728,213.24,4,2,4,有,無,23880000,111986,,0.0,0,,RPRPMLTLRHGGFCB68DA,198.6,14.64,0.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段２８８號二十樓之１０,6.84,都市：其他:第三種住宅區。,,,1100915,土地1建物1車位1,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,90.18,2,2,1,有,有,7300000,80949,坡道平面,27.23,0,,RPSRMLLKJIGGFBB27DA,34.99,7.5,0.0,有,0089
北屯區,土地,水湳段900地號,7.0,都市：其他:第三之二種住宅區,,,1101103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,390000,55714,,0.0,0,,RPXQOLTJJIGGFBB58DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺中市北區南京東路二段１０５巷２７號,79.0,都市：其他:第二種住宅區,,,1101008,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0631231,94.68,5,2,3,有,無,8000000,84495,,0.0,0,,RPPNMLKKJIGGFBB09DA,94.68,0.0,0.0,無,
北區,房地(土地+建物),臺中市北區中清路一段８２６巷８號三樓,23.31,都市：其他:第二種商業區,,,1101014,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700814,100.37,3,2,2,有,無,6700000,66753,,0.0,0,陽台外推；,RPSQMLKKJIGGFBB07DA,85.86,14.51,0.0,無,
北屯區,房地(土地+建物),臺中市北屯區僑孝街２０巷１６號二樓,24.45,都市：其他:第三種住宅區。,,,1101008,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690729,77.12,3,2,2,有,無,4500000,58351,,0.0,0,,RPXQMLKKJIGGFBB57DA,77.12,0.0,0.0,無,
北區,房地(土地+建物)+車位,臺中市北區崇德路一段４５２號１３樓之３,19.51,都市：其他:第三種住宅區。,,,1101012,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880119,178.7,4,2,2,有,有,10880000,60884,坡道機械,0.0,0,,RPTSMLKKJIGGFBB37DA,111.7,15.5,0.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區遼寧路一段３５７巷６號四樓之１,33.18,都市：其他:第二種住宅區,,,1101003,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050204,174.06,3,2,2,有,有,14700000,84454,坡道平面,33.82,0,,RPVRNLKKJIGGFBB57DA,85.41,8.81,0.0,有,
北區,房地(土地+建物),臺中市北區文昌東二街１４４號４樓之２,12.66,都市：其他:第二種住宅區,,,1100930,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,0840214,69.32,2,2,1,有,有,5500000,79342,,0.0,0,,RPPTMLKKJIGGFBB07DA,45.82,10.29,0.0,有,0090
北區,房地(土地+建物),臺中市北區北平路二段３０巷４８之２號５樓,23.7,都市：其他:第二種住宅區,,,1100917,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740716,93.05,6,2,5,有,有,5000000,53735,,0.0,0,,RPQTMLKKJIGGFBB17DA,71.88,10.33,0.0,有,0091
北屯區,土地,大盛段482地號,1440.95,都市：其他:風景區,,,1101103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,1666,,0.0,0,,RPPQMLLKJIGGFBB86DA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物),臺中市西屯區甘肅路一段２７巷１０號五樓之３號,17.46,都市：其他:第二種住宅區,,,1100925,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740805,89.56,3,2,2,有,無,4900000,54712,,0.0,0,含傢俱設備費；頂樓加蓋；,RPWQMLQJIIGGFCB97DA,68.18,6.88,0.0,無,
南屯區,房地(土地+建物)+車位,臺中市南屯區龍富路四段９０號二十五樓,26.95,都市：其他:第一之C種住宅區,,,1100809,土地4建物1車位2,二十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100217,133.59,4,2,2,有,有,15000000,112284,坡道平面,50.6,0,,RPQQMLTJQHGGFCB38DA,62.06,8.34,0.0,有,0092
南屯區,房地(土地+建物)+車位,臺中市南屯區黎明路二段３０４號十三樓之２,15.37,都市：其他:第二種住宅區,,,1101003,土地1建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850528,144.01999999999998,3,2,2,有,有,9700000,67352,坡道機械,0.0,1200000,,RPUNMLNJIIGGFCB17DA,82.73,12.4,0.0,有,
西屯區,房地(土地+建物),臺中市西屯區漢翔路１３５號二樓之１,11.72,都市：其他:第二種住宅區,,,1101008,土地2建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100122,76.86,2,1,1,有,有,8200000,106687,,0.0,0,,RPPNMLKLIIGGFCB56DA,44.67,5.27,0.0,有,
西屯區,土地,永安段196地號,608.3,都市：其他:農業區,,,1100228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11040000,18149,,0.0,0,,RPWQMLPKIIGGFCB97DA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物)+車位,臺中市西屯區西安街１２９號六樓之２,13.88,都市：其他:第二種住宅區,,,1101015,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801120,150.47,3,2,2,有,有,8660000,57553,,0.0,0,,RPVOMLSKIIGGFCB97DA,91.21,19.04,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區大墩十八街１５１巷６之１號八樓,21.61,都市：其他:第二種住宅區,,,1100928,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870814,144.26999999999998,3,2,2,有,有,11050000,76593,坡道平面,24.5,0,含傢俱設備費；,RPPPMLRLIIGGFCB47DA,78.39,10.07,0.0,有,
西屯區,房地(土地+建物),臺中市西屯區福中二街１０巷１１號,74.0,都市：其他:第二種住宅區,,,1101008,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0830407,210.33,5,2,4,有,無,17300000,82252,,0.0,0,,RPWNMLNLIIGGFCB57DA,159.41,50.92,0.0,無,
西屯區,房地(土地+建物),臺中市西屯區福瑞街６６巷８號四樓之１５,4.45,都市：其他:第一種之一住宅區,,,1101010,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830318,23.87,1,1,1,有,有,1000000,41894,,0.0,0,,RPTPMLQLIIGGFCB77DA,14.48,0.0,0.0,有,
西屯區,房地(土地+建物),臺中市西屯區文心路三段１２９巷８號二樓之７,6.15,都市：其他:第二種住宅區,,,1101008,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820830,38.489999999999995,1,1,1,有,有,2920000,75864,,0.0,0,含土地增值稅或其他稅費；含仲介費；,RPPNMLMJJIGGFCB66DA,30.64,3.33,0.0,有,
南屯區,房地(土地+建物),臺中市南屯區河南路四段３６０號十樓之１１,4.1,都市：其他:第三種住宅區。,,,1101015,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941220,27.59,1,1,1,有,有,2750000,99674,,0.0,0,陽台外推；,RPQOMLMJJIGGFCB86DA,13.61,4.07,0.0,有,0093
西屯區,房地(土地+建物),臺中市西屯區西屯路三段宏安巷１３弄１２號,351.93,都市：其他:第一之一種住宅區,,,1101001,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0870325,427.47,6,3,6,有,有,72000000,168433,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXQMLPJJIGGFCB08DA,378.27,49.2,0.0,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區文心路一段２１８號十樓之２,72.41,都市：其他:第二種住宅區,,,1101021,土地1建物5車位4,十層,二十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0841024,1101.58,0,0,0,無,有,66660000,60513,坡道機械,0.0,0,,RPPRMLPJJIGGFCB37DA,563.6,85.42,0.0,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十四街１６７號十四樓,47.35,都市：其他:第二種住宅區,,,1101002,土地1建物1車位2,十四層，十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811231,376.91,5,2,4,有,有,26100000,69247,坡道平面,0.0,0,陽台外推；,RPTRMLNJJIGGFCB57DA,274.8,48.61,0.0,有,0094
西屯區,土地,龍富段142地號,162.56,都市：其他:第一之C種住宅區,,,1101022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,38356032,235950,,0.0,0,,RPQPMLSJJIGGFCB57DA,0.0,0.0,0.0,無,
南屯區,房地(土地+建物)+車位,臺中市南屯區向上路五段５１號十一樓之１３,30.26,都市：其他:第二種住宅區,,,1100815,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050826,190.7,3,2,2,有,有,17300000,90718,坡道平面,27.39,0,,RPPNMLSJJIGGFCB27DA,97.75,12.91,0.0,有,
西屯區,土地,廣昌段319-2地號,38.79,,,,1101018,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5009867,129154,,0.0,0,包含公共設施保留地用地；,RPSQMLSJJIGGFCB87DA,0.0,0.0,0.0,無,0095
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路２５８號十六樓之１,48.44,都市：其他:第一之C種住宅區,,,1101020,土地1建物1車位2,十六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070331,287.07,3,2,3,有,有,43880000,180228,坡道平面,63.02,3500000,,RPPRMLSJJIGGFCB67DA,123.98,25.93,0.0,有,0096
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路５２之１８９號八樓,14.23,都市：其他:第二種住宅區,,,1101007,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021017,151.84,4,2,2,有,有,12100000,79689,坡道平面,21.95,0,含土地增值稅或其他稅費；含仲介費；含地政士服務費；,RPVSMLSJJIGGFCB38DA,79.3,11.4,0.0,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路３４８號,109.2,都市：其他:第一之B種住宅區,,,1101018,土地1建物1車位2,全,四層,透天厝,住家用,鋼筋混凝土造,1090708,349.0,4,2,5,有,有,40200000,115186,坡道平面,0.0,0,含裝潢費3000000元；其他；陽台外推；,RPRNMLKKJIGGFCB76DA,217.24,28.56,0.0,有,0097
南屯區,土地,保安段962地號,33.3,都市：其他:第二種住宅區,,,1101018,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,165165,,0.0,0,,RPXRMLTJJIGGFCB58DA,0.0,0.0,0.0,無,0098
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街９號九樓之１,15.43,都市：其他:第三種商業區,,,1101021,土地1建物1車位1,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100722,161.48000000000002,3,2,2,有,有,15200000,103240,坡道平面,28.78,1500000,,RPWQMLTJJIGGFCB38DA,76.4,10.78,0.0,有,0099
西屯區,土地,永林段547-2地號,210.74,都市：其他:機關用地,,,1101029,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3187461,15125,,0.0,0,包含公共設施保留地用地；,RPQRMLTJJIGGFCB87DA,0.0,0.0,0.0,無,0100
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩六街４２５之１９號,86.05,都市：其他:第二種住宅區,,,1101005,土地2建物1車位2,全,四層,透天厝,住家用,鋼筋混凝土造,0940729,310.04999999999995,3,3,4,有,有,31600000,101919,坡道平面,0.0,0,陽台外推；,RPSRMLTJJIGGFCB08DA,215.15,30.77,0.0,無,
大甲區,土地,文化段257地號,32.69,都市：其他:人行步道,,,1100409,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,864500,26445,,0.0,0,包含公共設施保留地用地；,RPSNMLLKOHGGFEB57DA,0.0,0.0,0.0,無,
