鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
龍潭區,土地,三林段577地號,61.14,,一般農業區,農牧用地,1100813,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,443760,7258,,0.0,0,,RPWPMLQJIIGGFCH48DA,0.0,0.0,0.0,無,0106
龍潭區,土地,三林段595地號,10.17,,一般農業區,水利用地,1100813,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,63240,6218,,0.0,0,,RPXPMLQJIIGGFCH58DA,0.0,0.0,0.0,無,0107
龍潭區,房地(土地+建物)+車位,桃園市龍潭區渴望路６０３巷９號七樓,89.14,,山坡地保育區,丙種建築用地,1100911,土地1建物1車位1,七層，八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880326,249.97,3,2,3,有,有,10750000,43005,坡道平面,0.0,0,,RPWOMLNKRHGGFCH98DA,148.82,19.37,0.0,有,
觀音區,土地,廣大段295地號,32.6,,特定農業區,甲種建築用地,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1134000,34785,,0.0,0,,RPTRMLPKJIGGFBH38DA,0.0,0.0,0.0,無,0108
觀音區,土地,廣大段295地號,162.99,,特定農業區,甲種建築用地,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5670000,34787,,0.0,0,,SPTRMLPKJIGGFBH48DA,0.0,0.0,0.0,無,0108
觀音區,土地,廣大段295地號,95.61,,特定農業區,甲種建築用地,1100901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3326000,34787,,0.0,0,,TPTRMLPKJIGGFBH58DA,0.0,0.0,0.0,無,0108
中壢區,土地,崇德段830地號,4.05,,特定農業區,水利用地,1101027,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,62000,15309,,0.0,0,,RPQOMLKKJIGGFBH27DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物),桃園市中壢區中山路４１號七樓之４,2.08,都市：其他:商業區,,,1101013,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,0830907,20.3,1,0,1,有,有,1330000,65517,,0.0,0,陽台外推；,RPXQMLKKJIGGFBH18DA,10.86,4.13,0.0,有,0111
觀音區,土地,大堀段1777地號,5437.0,,特定農業區,農牧用地,1100925,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25492000,4689,,0.0,0,,RPOQMLLKJIGGFBH37DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物),桃園市中壢區林森路６４號五樓,22.31,都市：其他:市場用地,,,1100929,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760526,93.43,3,2,2,有,無,3500000,37461,,0.0,0,,RPWTMLTJJIGGFBH56DA,83.4,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區松勇一街６７號二樓,25.26,都市：其他:住宅區,,,1100924,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040415,159.66,3,2,2,有,有,10100000,63259,坡道平面,26.8,0,,RPWQMLTJJIGGFBH88DA,79.36,12.3,0.0,有,0112
中壢區,房地(土地+建物),桃園市中壢區大勇三街２４號,11.9,都市：其他:住宅區,,,1101101,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0810303,54.400000000000006,0,0,0,無,無,6400000,117647,,0.0,0,,RPSVMLTJJIGGFBH98DA,36.43,7.24,0.0,有,0113
中壢區,房地(土地+建物)+車位,桃園市中壢區南園二路２９６巷４８號六樓,25.11,都市：其他:住宅區,,,1101011,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030628,198.67000000000002,3,2,2,有,有,11000000,55368,坡道平面,0.0,0,,RPRSMLTJJIGGFBH58DA,80.09,11.57,0.0,有,0114
中壢區,房地(土地+建物),桃園市中壢區三光路１３３號四樓,32.42,都市：其他:住宅區,,,1100911,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730719,105.23,3,2,2,有,無,4580000,43524,,0.0,0,,RPQVMLTJJIGGFBH78DA,96.6,8.63,0.0,無,
觀音區,土地,富溪段11地號,454.59,都市：其他:第二種住宅區,,,1101104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23588888,51890,,0.0,0,政府機關標讓售；,RPVNMLKKJIGGFBH67DA,0.0,0.0,0.0,無,
觀音區,房地(土地+建物),桃園市觀音區敬業街９５巷２１號,78.0,,工業區,丁種建築用地,1101005,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0970319,176.03,4,2,3,有,無,8480000,48174,,0.0,0,,RPOVMLSJJIGGFBH48DA,151.49,24.54,0.0,無,0115
中壢區,房地(土地+建物),桃園市中壢區榮民路４２０巷１５弄２２號,71.0,都市：其他:住宅區,,,1100914,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0780622,131.32,4,2,3,有,無,3500000,26652,,0.0,0,含土地增值稅或其他稅費67518元；含地政士服務費14000元；親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPPNMLTJJIGGFBH87DA,108.61,22.71,0.0,無,
中壢區,土地,華興段335-1地號,157.84,都市：其他:道路用地,,,1101002,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3950818,25031,,0.0,0,,RPQNMLTJJIGGFBH97DA,0.0,0.0,0.0,無,0116
觀音區,土地,大潭段塘背小段1580地號,996.99,,鄉村區,乙種建築用地,1100823,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29100000,29188,,0.0,0,,RPROMLTJJIGGFBH18DA,0.0,0.0,0.0,無,
中壢區,土地,華興段336地號,20.73,都市：其他:住宅區,,,1101002,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1252000,60396,,0.0,0,,RPTOMLTJJIGGFBH38DA,0.0,0.0,0.0,無,
中壢區,土地,華興段334-1地號,21.63,都市：其他:住宅區,,,1101109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1308000,60472,,0.0,0,,RPWOMLTJJIGGFBH68DA,0.0,0.0,0.0,無,0117
中壢區,土地,華興段335-6地號,0.38,都市：其他:住宅區,,,1101002,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20000,0,,0.0,0,,RPQPMLTJJIGGFBH18DA,0.0,0.0,0.0,無,0118
中壢區,房地(土地+建物),桃園市中壢區五興路１７號,72.5,都市：其他:農業區,,,1100930,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0870826,231.18,4,2,4,有,有,14000000,60559,,0.0,0,,RPTNMLPJJIGGFBH87DA,206.0,25.18,0.0,無,
觀音區,房地(土地+建物)+車位,桃園市觀音區富國街２９號三樓,49.85,都市：其他:第二種住宅區,,,1100816,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100414,146.52,3,2,2,有,無,7550000,51529,一樓平面,0.0,0,,RPONNLOJJIGGFBH37DA,84.34,8.34,0.0,有,
觀音區,房地(土地+建物),桃園市觀音區富國街２３號三樓,26.58,都市：其他:第二種住宅區,,,1100724,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100414,78.11,2,2,1,有,無,4150000,53130,,0.0,0,,RPPNNLOJJIGGFBH47DA,52.02,6.97,0.0,有,
觀音區,房地(土地+建物),桃園市觀音區富國街２３號四樓,26.58,都市：其他:第二種住宅區,,,1100724,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100414,78.11,2,2,1,有,無,4150000,53130,,0.0,0,,RPRNNLOJJIGGFBH67DA,52.02,6.97,0.0,有,
觀音區,房地(土地+建物)+車位,桃園市觀音區富國街２１號四樓,35.83,都市：其他:第二種住宅區,,,1100905,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100414,105.32,2,2,2,有,無,5860000,55640,一樓平面,0.0,0,,RPTNNLOJJIGGFBH87DA,63.82,6.99,0.0,有,
觀音區,房地(土地+建物)+車位,桃園市觀音區富國街２１號五樓,35.83,都市：其他:第二種住宅區,,,1100905,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100414,105.32,2,2,2,有,無,5890000,55925,一樓平面,0.0,0,,RPUNNLOJJIGGFBH97DA,63.82,6.99,0.0,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區九和一街１號六樓之３,3.86,都市：其他:商業區,,,1101029,土地1建物1車位1,六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970406,62.01,1,1,1,有,有,5600000,90308,坡道機械,0.0,0,,RPUNNLNJJIGGFBH87DA,30.53,2.27,0.0,有,0119
觀音區,房地(土地+建物),桃園市觀音區福祥街１８之９號二樓,33.47,都市：其他:第二種住宅區,,,1091223,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100624,85.58999999999999,2,2,2,有,無,4500000,52576,,0.0,0,,RPTNMLOJJIGGFBH77DA,60.14,6.68,0.0,有,
