鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
大社區,土地,清福段879-8地號,407.37,都市：其他:甲種工業區,,,1100923,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25210000,61885,,0.0,0,,RPTOMLSJJIGGFIE68DA,0.0,0.0,0.0,無,0095
仁武區,房地(土地+建物)+車位,高雄市仁武區大豐街１８０號十三樓,29.13,都市：其他:第三種住宅區。,,,1100927,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031230,153.5,3,2,2,有,有,9000000,58632,坡道平面,27.81,0,,RPVOMLSJJIGGFIE88DA,67.75,13.95,0.0,有,0096
大社區,土地,林子邊段304-1地號,20.28,都市：其他:住宅區(住一),,,1101021,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,552035,27221,,0.0,0,,RPXOMLSJJIGGFIE09DA,0.0,0.0,0.0,無,0097
大社區,土地,承天段115地號,114.2,都市：其他:住宅區(住一),,,1101021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3903658,34183,,0.0,0,,SPXOMLSJJIGGFIE56DA,0.0,0.0,0.0,無,0098
大社區,土地,承天段116地號,2.01,都市：其他:住宅區(住一),,,1101021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,68915,34286,,0.0,0,,TPXOMLSJJIGGFIE66DA,0.0,0.0,0.0,無,
大社區,土地,林子邊段301-1地號,10.35,都市：其他:住宅區(住一),,,1101021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,353692,34173,,0.0,0,,UPXOMLSJJIGGFIE76DA,0.0,0.0,0.0,無,0099
鳥松區,房地(土地+建物)+車位,高雄市鳥松區忠誠路１９８號九樓,22.17,都市：其他:遊樂商業中心,,,1100123,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100819,168.4,3,2,2,有,有,11420000,70262,坡道平面,31.2,1780000,含裝潢費1180000元；預售屋、或土地及建物分件登記案件；,RPVQMLPKIIGGFIE78DA,72.59,14.53,0.0,有,
鳥松區,土地,美德段981-2地號,20.99,都市：其他:農業區,,,1100802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,9528,,0.0,0,,RPRNMLSLIIGGFIE48DA,0.0,0.0,0.0,無,
鳥松區,土地,育仁段31-3地號,379.52,都市：其他:第三種住宅區。,,,1100903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,37310000,98308,,0.0,0,,RPUOMLNKIIGGFIE28DA,0.0,0.0,0.0,無,
仁武區,房地(土地+建物),高雄市仁武區建興巷１９之４號,105.39,都市：其他:農業區,,,1100927,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820924,160.78,4,2,3,有,無,7350000,45715,,0.0,0,其他增建；,RPPPMLTKIIGGFIE48DA,153.54,7.24,0.0,無,
鳥松區,土地,育英段528地號,63.71,都市：其他:第二種住宅區,,,1101019,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,23544,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLKLIIGGFIE18DA,0.0,0.0,0.0,無,
仁武區,房地(土地+建物),高雄市仁武區竹門街２７巷１３號,82.35,都市：其他:住宅區,,,1101005,土地4建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0821015,114.76,5,2,3,有,無,7700000,67097,,0.0,0,含傢俱設備費；頂樓加蓋；其他增建；,RPOOMLLLIIGGFIE57DA,94.62,20.14,0.0,無,
仁武區,房地(土地+建物),高雄市仁武區名湖街１０２３巷１０號,101.53,都市：其他:第二種住宅區,,,1100911,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土,1091211,245.49,5,2,5,有,有,15300000,62324,,0.0,0,,RPRNMLLJIIGGFIE57DA,228.82,16.67,0.0,無,
旗山區,土地,富興段576地號,2324.94,,特定農業區,農牧用地,1101004,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1290,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；農作物；,RPUNMLMKIIGGFHE97DA,0.0,0.0,0.0,無,
旗山區,房地(土地+建物),高雄市旗山區中洲路３之３巷１３號,93.57,,一般農業區,甲種建築用地,1100926,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850228,119.7,3,1,3,有,有,2800000,23392,,0.0,0,,RPUNMLTJJIGGFHE68DA,112.0,7.7,0.0,無,
旗山區,土地,90b1碡坑段61-131地號,1999.0,,一般農業區,農牧用地,1101022,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1501,,0.0,0,農作物；,RPPNMLLKJIGGFHE47DA,0.0,0.0,0.0,無,
大樹區,土地,大樹保安段282地號,44.22,都市：其他:住宅區,,,1101029,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1965000,44437,,0.0,0,未登記建物；,RPWOMLKKJIGGFGE08DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物),高雄市鳳山區興隆街５７巷３之４號,24.93,都市：其他:第三之一種住宅區,,,1101009,土地4建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720228,61.65,3,2,1,有,無,1800000,29197,,0.0,0,,RPSOMLTJJIGGFGE48DA,58.25,3.4,0.0,無,
鳳山區,房地(土地+建物),高雄市鳳山區五甲二路９０巷１３號,38.37,都市：其他:第三之一種住宅區,,,1100921,土地4建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750120,79.6,3,2,2,有,無,6600000,82915,,0.0,0,,RPQNMLTJJIGGFGE18DA,79.6,0.0,0.0,無,0100
鳳山區,房地(土地+建物),高雄市鳳山區華山街３２０號,71.0,都市：其他:第三之一種住宅區,,,1100925,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0640508,94.96,3,2,2,有,無,10350000,108993,,0.0,0,屋況有整理，管路線路換新，全新衛浴設備其他增建；,RPWNMLTJJIGGFGE78DA,94.96,0.0,0.0,無,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區青年路二段１２７號八樓,19.4,都市：其他:第三之一種住宅區,,,1101011,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840907,124.96000000000001,3,2,2,有,有,6500000,52017,坡道機械,0.0,0,含傢俱設備費；,RPOOMLTJJIGGFGE08DA,73.46,8.21,0.0,有,0101
鳳山區,房地(土地+建物)+車位,高雄市鳳山區文龍東路５２號十四樓,26.32,都市：其他:第三之一種住宅區(附),,,1101007,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1061208,169.78,3,2,2,有,有,12500000,73625,坡道平面,18.22,0,含裝潢費；含傢俱設備費；,RPPOMLTJJIGGFGE18DA,75.06,24.05,0.0,有,0102
鳳山區,房地(土地+建物)+車位,高雄市鳳山區文中街２３２巷５號十樓,12.18,都市：其他:第三之一種住宅區,,,1101003,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,0900210,111.64000000000001,3,2,2,有,有,6700000,59616,坡道機械,14.35,900000,,RPROMLPJJIGGFGE97DA,63.51,9.86,0.0,有,
鳳山區,房地(土地+建物),高雄市鳳山區文中街１４４巷３號,68.0,都市：其他:第三之一種住宅區,,,1100715,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0680227,76.8,3,2,3,有,無,6800000,88542,,0.0,0,頂樓加蓋；,RPRNMLSJJIGGFGE18DA,76.8,0.0,0.0,無,
鳳山區,房地(土地+建物),高雄市鳳山區國泰路二段３巷７之４號,27.0,都市：其他:第三之一種住宅區,,,1101001,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691127,84.27,3,2,1,有,有,2950000,35007,,0.0,0,,RPXOMLMJJIGGFGE28DA,73.53,10.74,0.0,無,0103
鳳山區,房地(土地+建物),高雄市鳳山區鳳甲路３４８號,113.4,都市：其他:第三之一種住宅區,,,1101002,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土,1090713,335.27,4,2,4,有,無,31860000,95028,,0.0,0,,RPPNMLTLIIGGFGE18DA,317.54,17.73,0.0,有,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北文街６０巷２３號十四樓,15.57,都市：其他:第三之一種住宅區,,,1101001,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100922,98.32,2,1,1,有,有,7400000,74824,坡道機械,18.8,1450000,,RPSUMLLMIIGGFGE48DA,47.79,3.11,0.0,有,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳燕一街１４２號十樓,18.06,都市：其他:第三之一種住宅區,,,1101012,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1060925,108.19999999999999,2,1,1,有,有,7600000,70240,坡道機械,12.95,0,,RPXNMLLJJIGGFGE08DA,52.88,9.63,0.0,有,0104
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北文街６０巷９號十三樓,15.5,都市：其他:第三之一種住宅區,,,1100927,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100922,97.86,2,1,1,有,有,7320000,78042,坡道機械,18.8,1150000,,RPPNMLMJJIGGFGE37DA,47.58,3.11,0.0,有,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北文街６０巷２１號三樓,21.47,都市：其他:第三之一種住宅區,,,1100606,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100922,128.42000000000002,3,2,2,有,有,8400000,66138,坡道機械,18.8,1150000,,RPOOMLSLIIGGFGE08DA,67.18,2.99,0.0,有,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北文街６０巷２１號四樓,21.47,都市：其他:第三之一種住宅區,,,1100511,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100922,128.42000000000002,3,2,2,有,有,8740000,69239,坡道機械,18.8,1150000,,RPPOMLSLIIGGFGE18DA,67.18,2.99,0.0,有,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北文街６０巷２１號八樓,21.47,都市：其他:第三之一種住宅區,,,1100330,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100922,128.42000000000002,3,2,2,有,有,7530000,60482,坡道機械,18.8,900000,,RPROMLSLIIGGFGE38DA,67.18,2.99,0.0,有,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北文街６０巷２１號十一樓,21.47,都市：其他:第三之一種住宅區,,,1100312,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100922,140.55,3,2,2,有,有,9460000,69878,坡道平面,30.93,1800000,,RPSOMLSLIIGGFGE48DA,67.18,2.99,0.0,有,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北文街６０巷１９號三樓,21.38,都市：其他:第三之一種住宅區,,,1100220,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100922,127.99000000000001,3,2,2,有,有,7720000,57881,坡道機械,18.8,1400000,,RPPNMLSLIIGGFGE08DA,66.9,2.99,0.0,有,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北文街６０巷１９號八樓,21.38,都市：其他:第三之一種住宅區,,,1100429,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100922,127.99000000000001,3,2,2,有,有,9060000,69695,坡道機械,18.8,1450000,,RPRNMLSLIIGGFGE28DA,66.9,2.99,0.0,有,
